workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
314,Spatial,True,spatial,True,,,,Males,Male,0.0-12.0-0.7,To prove the hypothesis that males are good with directions,,arrowright,2328,spatial,img/spatial/version2/8.png,,,121426,,21,image-keyboard-response,
314,Spatial,True,spatial,True,,,,Males,Male,0.0-12.0-0.8,To prove the hypothesis that males are good with directions,,arrowright,3488,spatial,img/spatial/version2/9.png,,,124914,,22,image-keyboard-response,
314,Spatial,True,spatial,True,,,,Males,Male,0.0-12.0-0.9,To prove the hypothesis that males are good with directions,,arrowleft,1787,spatial,img/spatial/version2/10.png,,,126702,,23,image-keyboard-response,
314,Spatial,True,spatial,False,,,,Males,Male,0.0-12.0-0.10,To prove the hypothesis that males are good with directions,,,,spatial,,,,128457,,24,image-keyboard-response,
314,Spatial,True,spatial,,,,,Males,Male,0.0-13.0,To prove the hypothesis that males are good with directions,,0,2863,spatial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,,131321,,25,html-button-response,
314,Spatial,True,spatial,,,,,Males,Male,0.0-14.0,To prove the hypothesis that males are good with directions,,{'Hypothesis': 'To prove the hypothesis that males are good with directions'},61883,spatial,,,,193206,,26,survey-text,
314,Spatial,True,spatial,,,,,Males,Male,0.0-15.0,To prove the hypothesis that males are good with directions,[0],{'sex': 'Male'},2296,spatial,,,,195503,,27,survey-multi-choice,
314,Spatial,True,spatial,,,,,Males,Male,0.0-16.0,To prove the hypothesis that males are good with directions,[0],{'q2': 'spatial ability'},5340,spatial,,,,200847,,28,survey-multi-choice,
314,Spatial,True,spatial,,,,,Males,Male,0.0-17.0,To prove the hypothesis that males are good with directions,[0],{'q3': 'Males'},2494,spatial,,,,203344,,29,survey-multi-choice,
314,Spatial,True,spatial,,,,,Males,Male,0.0-18.0,To prove the hypothesis that males are good with directions,,{'technicalDifficulties': ''},3594,spatial,,,,206942,,30,survey-text,
314,Spatial,True,spatial,,,,,Males,Male,0.0-19.0,To prove the hypothesis that males are good with directions,,0,10606,spatial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,,217549,,31,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-0.0,,,,,patial,,True,,4520,,0,fullscreen,
165,Spatial,True,spatial,,[],[],[],males,Male,0.0-1.0,,,,,patial,,True,,19696,False,1,preload,
165,Spatial,True,spatial,,,,,males,Male,0.0-2.0,,,0,2794,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,22490,,2,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-3.0,,,0,2302,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,24792,,3,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-4.0,,,0,3754,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>spatial ability</strong>.</p>",,,28547,,4,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-5.0,,,0,6049,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Spatial ability is a cognitive ability that is defined as understanding the relations between objects in space and being able to mentally manipulate them and respond correctly.</p>",,,34597,,5,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-6.0,,,0,4594,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>males often score higher on measures of spatial ability</strong>.</p>",,,39191,,6,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-7.0,,,"{'first': 'males', 'second': 'patial'}",11794,patial,,,,50986,,7,survey-html-form,
165,Spatial,True,spatial,,,,,males,Male,0.0-8.0,,,0,24244,patial,"<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking a walk through the path, following the direction of the dashed line.</p> 
      <p>At each turn that the path takes, which will be circled, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,75231,,8,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-9.0,,,0,5160,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,80391,,9,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-10.0-0.0,,,arrowleft,4990,patial,img/spatial/version2/p1.png,,,85384,,10,image-keyboard-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-10.0-1.0,,,arrowright,1351,patial,img/spatial/version2/p2.png,,,86736,,11,image-keyboard-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-10.0-2.0,,,arrowright,779,patial,img/spatial/version2/p3.png,,,87516,,12,image-keyboard-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-11.0,,,0,3624,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,91141,,13,html-button-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.0,,,arrowleft,1737,patial,img/spatial/version2/1.png,,,92879,,14,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.1,,,arrowleft,1240,patial,img/spatial/version2/2.png,,,94120,,15,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.2,,,arrowright,1423,patial,img/spatial/version2/3.png,,,95544,,16,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.3,,,arrowright,1000,patial,img/spatial/version2/4.png,,,96545,,17,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.4,,,arrowleft,554,patial,img/spatial/version2/5.png,,,97100,,18,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.5,,,arrowleft,4259,patial,img/spatial/version2/6.png,,,101360,,19,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.6,,,arrowright,1868,patial,img/spatial/version2/7.png,,,103229,,20,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.7,,,arrowright,1127,patial,img/spatial/version2/8.png,,,104357,,21,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.8,,,arrowright,880,patial,img/spatial/version2/9.png,,,105238,,22,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.9,,,arrowleft,727,patial,img/spatial/version2/10.png,,,105966,,23,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.10,,,arrowright,3185,patial,img/spatial/version2/11.png,,,109152,,24,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.11,,,arrowleft,643,patial,img/spatial/version2/12.png,,,109796,,25,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.12,,,arrowleft,1900,patial,img/spatial/version2/13.png,,,111697,,26,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.13,,,arrowright,1782,patial,img/spatial/version2/14.png,,,113480,,27,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.14,,,arrowright,1704,patial,img/spatial/version2/15.png,,,115185,,28,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.15,,,arrowleft,1065,patial,img/spatial/version2/16.png,,,116251,,29,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.16,,,arrowleft,1658,patial,img/spatial/version2/17.png,,,117909,,30,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.17,,,arrowright,533,patial,img/spatial/version2/18.png,,,118443,,31,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.18,,,arrowright,706,patial,img/spatial/version2/19.png,,,119150,,32,image-keyboard-response,
165,Spatial,True,spatial,True,,,,males,Male,0.0-12.0-0.19,,,arrowleft,997,patial,img/spatial/version2/20.png,,,120148,,33,image-keyboard-response,
165,Spatial,True,spatial,False,,,,males,Male,0.0-12.0-0.20,,,,,patial,,,,121149,,34,image-keyboard-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-13.0,,,0,3676,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,,124825,,35,html-button-response,
165,Spatial,True,spatial,,,,,males,Male,0.0-14.0,,,{'Hypothesis': ''},3137,patial,,,,127964,,36,survey-text,
165,Spatial,True,spatial,,,,,males,Male,0.0-15.0,,[0],{'sex': 'Male'},1748,patial,,,,129714,,37,survey-multi-choice,
165,Spatial,True,spatial,,,,,males,Male,0.0-16.0,,[0],{'q2': 'spatial ability'},4502,patial,,,,134217,,38,survey-multi-choice,
165,Spatial,True,spatial,,,,,males,Male,0.0-17.0,,[0],{'q3': 'Males'},2005,patial,,,,136225,,39,survey-multi-choice,
165,Spatial,True,spatial,,,,,males,Male,0.0-18.0,,,{'technicalDifficulties': ''},2116,patial,,,,138345,,40,survey-text,
165,Spatial,True,spatial,,,,,males,Male,0.0-19.0,,,0,615,patial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,,138961,,41,html-button-response,
129,Spatial,True,spatial,,,,,Males,Male,0.0-0.0,"Spatial ability
",,,,spatial,,True,No,2203,,0,fullscreen,
129,Spatial,True,spatial,,[],[],[],Males,Male,0.0-1.0,"Spatial ability
",,,,spatial,,True,No,2227,False,1,preload,
129,Spatial,True,spatial,,,,,Males,Male,0.0-2.0,"Spatial ability
",,0,1236,spatial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,No,3463,,2,html-button-response,
129,Spatial,True,spatial,,,,,Males,Male,0.0-3.0,"Spatial ability
",,0,671,spatial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,No,4134,,3,html-button-response,
129,Spatial,True,spatial,,,,,Males,Male,0.0-4.0,"Spatial ability
",,0,2710,spatial,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>spatial ability</strong>.</p>",,No,6845,,4,html-button-response,
