workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,status,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.7,I honestly have no idea ;-;,,arrowright,377,empathetic,,img/social/version2/8.png,,No,471589,,21,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.8,I honestly have no idea ;-;,,arrowright,641,empathetic,,img/social/version2/9.png,,No,472290,,22,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.9,I honestly have no idea ;-;,,arrowleft,397,empathetic,,img/social/version2/10.png,,No,472753,,23,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.10,I honestly have no idea ;-;,,arrowright,751,empathetic,,img/social/version2/11.png,,No,473560,,24,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.11,I honestly have no idea ;-;,,arrowleft,649,empathetic,,img/social/version2/12.png,,No,474262,,25,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.12,I honestly have no idea ;-;,,arrowleft,599,empathetic,,img/social/version2/13.png,,No,474917,,26,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.13,I honestly have no idea ;-;,,arrowright,890,empathetic,,img/social/version2/14.png,,No,475870,,27,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.14,I honestly have no idea ;-;,,arrowright,1479,empathetic,,img/social/version2/15.png,,No,477390,,28,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.15,I honestly have no idea ;-;,,arrowleft,745,empathetic,,img/social/version2/16.png,,No,478181,,29,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.16,I honestly have no idea ;-;,,arrowleft,1246,empathetic,,img/social/version2/17.png,,No,479470,,30,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.17,I honestly have no idea ;-;,,arrowright,314,empathetic,,img/social/version2/18.png,,No,479824,,31,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.18,I honestly have no idea ;-;,,arrowright,266,empathetic,,img/social/version2/19.png,,No,480136,,32,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.19,I honestly have no idea ;-;,,arrowleft,333,empathetic,,img/social/version2/20.png,,No,480519,,33,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.20,I honestly have no idea ;-;,,arrowleft,301,empathetic,,img/social/version2/21.png,,No,480868,,34,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.21,I honestly have no idea ;-;,,arrowleft,323,empathetic,,img/social/version2/22.png,,No,481244,,35,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.22,I honestly have no idea ;-;,,arrowright,222,empathetic,,img/social/version2/23.png,,No,481513,,36,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.23,I honestly have no idea ;-;,,arrowright,259,empathetic,,img/social/version2/24.png,,No,481819,,37,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.24,I honestly have no idea ;-;,,arrowleft,1426,empathetic,,img/social/version2/25.png,,No,483291,,38,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.25,I honestly have no idea ;-;,,arrowleft,233,empathetic,,img/social/version2/26.png,,No,483572,,39,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.26,I honestly have no idea ;-;,,arrowleft,278,empathetic,,img/social/version2/27.png,,No,483893,,40,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.27,I honestly have no idea ;-;,,arrowright,377,empathetic,,img/social/version2/28.png,,No,484315,,41,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.28,I honestly have no idea ;-;,,arrowright,312,empathetic,,img/social/version2/29.png,,No,484674,,42,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.29,I honestly have no idea ;-;,,arrowleft,452,empathetic,,img/social/version2/30.png,,No,485168,,43,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.30,I honestly have no idea ;-;,,arrowright,686,empathetic,,img/social/version2/31.png,,No,485897,,44,image-keyboard-response,
271,Empathetic,True,social,True,,,,Females,Female,0.0-12.0-0.31,I honestly have no idea ;-;,,arrowright,250,empathetic,,img/social/version2/32.png,,No,486199,,45,image-keyboard-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-13.0,I honestly have no idea ;-;,,0,1662,empathetic,,"<p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,No,487862,,46,html-button-response,
271,Empathetic,True,social,,,,,Females,Female,0.0-14.0,I honestly have no idea ;-;,,{'Hypothesis': 'I honestly have no idea ;-;'},13861,empathetic,,,,No,501730,,47,survey-text,
271,Empathetic,True,social,,,,,Females,Female,0.0-15.0,I honestly have no idea ;-;,[0],{'sex': 'Female'},1354,empathetic,,,,No,503089,,48,survey-multi-choice,
271,Empathetic,True,social,,,,,Females,Female,0.0-16.0,I honestly have no idea ;-;,[0],{'q2': 'empathetic ability'},11518,empathetic,,,,No,514610,,49,survey-multi-choice,
271,Empathetic,True,social,,,,,Females,Female,0.0-17.0,I honestly have no idea ;-;,[0],{'q3': 'Females'},1500,empathetic,,,,No,516114,,50,survey-multi-choice,
271,Empathetic,True,social,,,,,Females,Female,0.0-18.0,I honestly have no idea ;-;,,{'technicalDifficulties': 'No'},3969,empathetic,,,,No,520090,,51,survey-text,
271,Empathetic,True,social,,,,,Females,Female,0.0-19.0,I honestly have no idea ;-;,,0,1486,empathetic,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,No,521577,,52,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-0.0,,,,,empathy,,,True,,987901,,0,fullscreen,
90,Empathetic,False,social,,[],[],[],Female,Female,0.0-1.0,,,,,empathy,,,True,,990360,False,1,preload,
90,Empathetic,False,social,,,,,Female,Female,0.0-2.0,,,0,1260,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,,991621,,2,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-3.0,,,0,903,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,,992524,,3,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-4.0,,,0,863,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>empathetic ability</strong>.</p>",,,993388,,4,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-5.0,,,0,663,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Empathetic ability is a social ability that is defined as being able to identify with, and understand what another person is seeing or feeling, and respond appropriately.</p>",,,994052,,5,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-6.0,,,0,1135,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>females often score higher on measures of empathetic ability</strong>.</p>",,,995188,,6,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-7.0,,,"{'first': 'Female', 'second': 'empathy'}",12697,empathy,,,,,1007886,,7,survey-html-form,
90,Empathetic,False,social,,,,,Female,Female,0.0-8.0,,,0,6485,empathy,,"'<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking the perspective of the person on the map. Suppose that one day, you went for walk and followed the path through the city that is shown. </p> 
      <p>At each turn that the path takes, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,,1014373,,8,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-9.0,,,0,1583,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,,1015957,,9,html-button-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-10.0-0.0,,,arrowleft,2933,empathy,,img/social/version2/p1.png,,,1018892,,10,image-keyboard-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-10.0-1.0,,,arrowleft,1367,empathy,,img/social/version2/p2.png,,,1020260,,11,image-keyboard-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-10.0-2.0,,,arrowleft,975,empathy,,img/social/version2/p3.png,,,1021236,,12,image-keyboard-response,
90,Empathetic,False,social,,,,,Female,Female,0.0-11.0,,,0,2232,empathy,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,,1023468,,13,html-button-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.0,,,arrowleft,1239,empathy,,img/social/version2/1.png,,,1024708,,14,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.1,,,arrowright,495,empathy,,img/social/version2/2.png,,,1025204,,15,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.2,,,arrowleft,543,empathy,,img/social/version2/3.png,,,1025748,,16,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.3,,,arrowleft,536,empathy,,img/social/version2/4.png,,,1026284,,17,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.4,,,arrowright,1479,empathy,,img/social/version2/5.png,,,1027764,,18,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.5,,,arrowright,927,empathy,,img/social/version2/6.png,,,1028692,,19,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.6,,,arrowleft,1327,empathy,,img/social/version2/7.png,,,1030020,,20,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.7,,,arrowleft,783,empathy,,img/social/version2/8.png,,,1030804,,21,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.8,,,arrowright,727,empathy,,img/social/version2/9.png,,,1031532,,22,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.9,,,arrowleft,639,empathy,,img/social/version2/10.png,,,1032172,,23,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.10,,,arrowleft,623,empathy,,img/social/version2/11.png,,,1032796,,24,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.11,,,arrowleft,648,empathy,,img/social/version2/12.png,,,1033444,,25,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.12,,,arrowright,536,empathy,,img/social/version2/13.png,,,1033980,,26,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.13,,,arrowright,567,empathy,,img/social/version2/14.png,,,1034548,,27,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.14,,,arrowleft,912,empathy,,img/social/version2/15.png,,,1035460,,28,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.15,,,arrowright,671,empathy,,img/social/version2/16.png,,,1036132,,29,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.16,,,arrowright,671,empathy,,img/social/version2/17.png,,,1036804,,30,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.17,,,arrowright,680,empathy,,img/social/version2/18.png,,,1037484,,31,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.18,,,arrowright,1007,empathy,,img/social/version2/19.png,,,1038492,,32,image-keyboard-response,
90,Empathetic,False,social,False,,,,Female,Female,0.0-12.0-0.19,,,arrowright,951,empathy,,img/social/version2/20.png,,,1039444,,33,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.20,,,arrowleft,680,empathy,,img/social/version2/21.png,,,1040124,,34,image-keyboard-response,
90,Empathetic,False,social,True,,,,Female,Female,0.0-12.0-0.21,,,arrowleft,583,empathy,,img/social/version2/22.png,,,1040708,,35,image-keyboard-response,
